5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Occ (%)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Occ (%)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Occ (%)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Occ (%)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Occ (%)	Lane 6 Flow (Veh/5 Minutes)	Lane 6 Occ (%)	Flow (Veh/5 Minutes)	Occupancy (%)	# Lane Points	% Observed
01/04/2006 21:55	67.0	4.9	84.0	6.5	75.0	6.7	64.0	6.1	53.0	5.0	0.0	0.0	343.0	5.9	5	0.0
01/04/2006 22:00	65.0	4.8	81.0	6.5	74.0	6.6	64.0	6.0	53.0	5.0	0.0	0.0	337.0	5.8	5	0.0
01/04/2006 22:05	64.0	4.8	81.0	6.3	72.0	6.5	61.0	5.9	50.0	4.8	0.0	0.0	328.0	5.6	5	0.0
01/04/2006 22:10	56.0	4.2	75.0	5.7	66.0	5.8	56.0	5.2	46.0	4.2	0.0	0.0	299.0	5.0	5	0.0
01/04/2006 22:15	64.0	4.8	80.0	6.4	73.0	6.5	62.0	5.9	51.0	4.9	0.0	0.0	330.0	5.7	5	0.0
01/04/2006 22:20	60.0	4.4	77.0	5.9	69.0	6.0	58.0	5.4	48.0	4.4	0.0	0.0	312.0	5.2	5	0.0
01/04/2006 22:25	59.0	4.6	76.0	6.1	68.0	6.2	59.0	5.8	47.0	4.5	0.0	0.0	309.0	5.4	5	0.0
01/04/2006 22:30	56.0	4.2	73.0	5.8	66.0	5.9	56.0	5.3	45.0	4.3	0.0	0.0	296.0	5.1	5	0.0
01/04/2006 22:35	59.0	4.4	77.0	5.9	68.0	6.0	58.0	5.5	47.0	4.5	0.0	0.0	309.0	5.2	5	0.0
01/04/2006 22:40	57.0	4.4	74.0	5.9	67.0	6.0	57.0	5.5	46.0	4.5	0.0	0.0	301.0	5.3	5	0.0
01/04/2006 22:45	62.0	4.5	79.0	6.0	70.0	6.1	59.0	5.5	49.0	4.5	0.0	0.0	319.0	5.3	5	0.0
01/04/2006 22:50	59.0	4.4	77.0	5.9	68.0	6.0	57.0	5.4	47.0	4.4	0.0	0.0	308.0	5.2	5	0.0
01/04/2006 22:55	58.0	4.3	76.0	5.8	67.0	5.9	57.0	5.4	46.0	4.3	0.0	0.0	304.0	5.2	5	0.0
01/04/2006 23:00	56.0	4.2	73.0	5.7	66.0	5.8	56.0	5.2	44.0	4.2	0.0	0.0	295.0	5.0	5	0.0
01/04/2006 23:05	53.0	4.0	70.0	5.5	63.0	5.6	55.0	5.2	43.0	3.9	0.0	0.0	284.0	4.8	5	0.0
01/04/2006 23:10	45.0	4.0	63.0	5.5	57.0	5.6	49.0	5.0	37.0	3.9	0.0	0.0	251.0	4.8	5	0.0
01/04/2006 23:15	49.0	3.9	66.0	5.4	60.0	5.5	51.0	5.0	39.0	3.8	0.0	0.0	265.0	4.7	5	0.0
01/04/2006 23:20	43.0	3.4	61.0	4.8	54.0	4.8	45.0	4.3	37.0	3.3	0.0	0.0	240.0	4.1	5	0.0
01/04/2006 23:25	47.0	3.8	64.0	5.3	58.0	5.4	50.0	4.9	37.0	3.7	0.0	0.0	256.0	4.6	5	0.0
01/04/2006 23:30	49.0	4.0	66.0	5.4	60.0	5.5	51.0	5.0	39.0	3.9	0.0	0.0	265.0	4.7	5	0.0
01/04/2006 23:35	45.0	3.6	62.0	5.0	56.0	5.1	47.0	4.6	35.0	3.5	0.0	0.0	245.0	4.4	5	0.0
01/04/2006 23:40	49.0	3.9	67.0	5.4	60.0	5.5	51.0	5.0	41.0	3.9	0.0	0.0	268.0	4.7	5	0.0
01/04/2006 23:45	49.0	3.7	66.0	5.2	60.0	5.3	51.0	4.8	39.0	3.8	0.0	0.0	265.0	4.6	5	0.0
01/04/2006 23:50	41.0	3.3	60.0	4.7	53.0	4.8	44.0	4.3	36.0	3.3	0.0	0.0	234.0	4.1	5	0.0
01/04/2006 23:55	43.0	3.4	61.0	4.8	55.0	4.9	46.0	4.4	37.0	3.4	0.0	0.0	242.0	4.2	5	0.0
01/05/2006 00:00	38.0	3.2	55.0	4.6	49.0	4.7	41.0	4.3	32.0	3.2	0.0	0.0	215.0	4.0	5	0.0
01/05/2006 00:05	45.0	3.5	63.0	4.9	56.0	5.0	47.0	4.5	37.0	3.5	0.0	0.0	248.0	4.3	5	0.0
01/05/2006 00:10	43.0	3.4	60.0	4.9	55.0	5.0	46.0	4.5	34.0	3.4	0.0	0.0	238.0	4.2	5	0.0
01/05/2006 00:15	45.0	3.5	62.0	4.9	55.0	5.0	46.0	4.5	35.0	3.4	0.0	0.0	243.0	4.3	5	0.0
01/05/2006 00:20	39.0	3.2	58.0	4.6	52.0	4.7	43.0	4.2	33.0	3.2	0.0	0.0	225.0	4.0	5	0.0
01/05/2006 00:25	39.0	3.0	57.0	4.4	51.0	4.5	42.0	4.0	32.0	3.0	0.0	0.0	221.0	3.8	5	0.0
01/05/2006 00:30	37.0	3.4	55.0	4.9	49.0	5.0	41.0	4.5	32.0	3.1	0.0	0.0	214.0	4.2	5	0.0
01/05/2006 00:35	41.0	3.5	59.0	4.8	52.0	4.9	43.0	4.7	33.0	3.3	0.0	0.0	228.0	4.3	5	0.0
01/05/2006 00:40	39.0	3.3	57.0	4.8	52.0	4.9	44.0	4.6	30.0	3.0	0.0	0.0	222.0	4.1	5	0.0
01/05/2006 00:45	37.0	3.3	55.0	4.7	49.0	4.7	40.0	4.2	32.0	2.9	0.0	0.0	213.0	4.0	5	0.0
01/05/2006 00:50	34.0	3.0	52.0	4.3	46.0	4.4	38.0	3.9	28.0	2.7	0.0	0.0	198.0	3.7	5	0.0
01/05/2006 00:55	36.0	3.5	54.0	4.8	48.0	4.9	40.0	4.5	30.0	3.2	0.0	0.0	208.0	4.2	5	0.0
01/05/2006 01:00	36.0	2.8	53.0	4.1	47.0	4.2	38.0	3.9	25.0	2.7	0.0	0.0	199.0	3.5	5	0.0
01/05/2006 01:05	33.0	3.0	51.0	4.3	46.0	4.4	38.0	4.1	25.0	2.9	0.0	0.0	193.0	3.7	5	0.0
01/05/2006 01:10	28.0	2.8	45.0	4.1	41.0	4.2	33.0	3.9	23.0	2.4	0.0	0.0	170.0	3.5	5	0.0
01/05/2006 01:15	30.0	2.9	47.0	4.3	42.0	4.4	35.0	4.1	24.0	2.8	0.0	0.0	178.0	3.7	5	0.0
01/05/2006 01:20	30.0	3.0	48.0	4.3	43.0	4.3	35.0	3.9	28.0	2.9	0.0	0.0	184.0	3.7	5	0.0
01/05/2006 01:25	29.0	3.0	47.0	4.3	42.0	4.4	35.0	4.0	24.0	2.8	0.0	0.0	177.0	3.7	5	0.0
01/05/2006 01:30	33.0	2.7	51.0	4.2	46.0	4.3	38.0	3.9	26.0	2.6	0.0	0.0	194.0	3.6	5	0.0
01/05/2006 01:35	30.0	2.7	49.0	4.1	44.0	4.1	36.0	3.7	27.0	2.7	0.0	0.0	186.0	3.5	5	0.0
01/05/2006 01:40	30.0	2.8	48.0	4.1	43.0	4.1	35.0	3.7	24.0	2.2	0.0	0.0	180.0	3.4	5	0.0
01/05/2006 01:45	30.0	3.1	49.0	4.3	44.0	4.3	36.0	4.0	27.0	2.8	0.0	0.0	186.0	3.7	5	0.0
01/05/2006 01:50	30.0	2.9	48.0	4.1	43.0	4.1	35.0	3.7	26.0	2.6	0.0	0.0	182.0	3.5	5	0.0
01/05/2006 01:55	29.0	2.8	47.0	4.1	42.0	4.2	34.0	3.8	26.0	2.4	0.0	0.0	178.0	3.4	5	0.0
01/05/2006 02:00	27.0	2.6	46.0	3.9	41.0	4.0	34.0	3.5	26.0	2.7	0.0	0.0	174.0	3.4	5	0.0
01/05/2006 02:05	31.0	2.9	48.0	4.2	43.0	4.3	35.0	3.8	26.0	2.4	0.0	0.0	183.0	3.5	5	0.0
01/05/2006 02:10	31.0	2.9	48.0	4.3	43.0	4.4	35.0	4.0	23.0	2.6	0.0	0.0	180.0	3.6	5	0.0
01/05/2006 02:15	32.0	3.0	48.0	4.3	43.0	4.4	36.0	4.1	25.0	2.8	0.0	0.0	184.0	3.7	5	0.0
01/05/2006 02:20	25.0	2.6	41.0	4.0	37.0	4.1	30.0	4.0	20.0	2.4	0.0	0.0	153.0	3.4	5	0.0
01/05/2006 02:25	26.0	2.7	44.0	3.8	40.0	3.8	32.0	3.5	21.0	2.4	0.0	0.0	163.0	3.2	5	0.0
01/05/2006 02:30	31.0	2.8	49.0	4.1	45.0	4.2	38.0	3.9	24.0	2.9	0.0	0.0	187.0	3.6	5	0.0
01/05/2006 02:35	31.0	2.8	49.0	4.1	44.0	4.2	37.0	3.8	25.0	2.7	0.0	0.0	186.0	3.5	5	0.0
01/05/2006 02:40	35.0	3.3	49.0	4.5	44.0	4.5	36.0	4.3	26.0	2.8	0.0	0.0	190.0	3.9	5	0.0
01/05/2006 02:45	31.0	2.9	49.0	4.3	43.0	4.4	36.0	4.1	27.0	2.6	0.0	0.0	186.0	3.7	5	0.0
01/05/2006 02:50	26.0	2.6	42.0	4.0	37.0	4.2	30.0	4.1	21.0	2.3	0.0	0.0	156.0	3.4	5	0.0
01/05/2006 02:55	26.0	2.9	43.0	4.4	38.0	4.5	31.0	4.1	22.0	2.7	0.0	0.0	160.0	3.7	5	0.0
01/05/2006 03:00	27.0	3.0	43.0	4.1	39.0	4.2	32.0	3.9	23.0	2.7	0.0	0.0	164.0	3.6	5	0.0
01/05/2006 03:05	26.0	2.8	42.0	4.2	38.0	4.3	31.0	4.2	20.0	2.6	0.0	0.0	157.0	3.6	5	0.0
01/05/2006 03:10	26.0	2.9	43.0	4.3	38.0	4.4	31.0	4.2	20.0	2.6	0.0	0.0	158.0	3.7	5	0.0
01/05/2006 03:15	29.0	2.9	47.0	4.3	42.0	4.4	34.0	4.1	22.0	2.7	0.0	0.0	174.0	3.7	5	0.0
01/05/2006 03:20	26.0	2.8	44.0	4.3	39.0	4.3	32.0	4.0	23.0	2.6	0.0	0.0	164.0	3.6	5	0.0
01/05/2006 03:25	26.0	2.7	43.0	4.0	39.0	4.1	31.0	4.0	22.0	2.5	0.0	0.0	161.0	3.4	5	0.0
01/05/2006 03:30	23.0	2.8	41.0	4.1	37.0	4.2	30.0	3.8	21.0	2.5	0.0	0.0	152.0	3.5	5	0.0
01/05/2006 03:35	29.0	3.1	45.0	4.3	41.0	4.4	33.0	4.2	23.0	2.6	0.0	0.0	171.0	3.7	5	0.0
01/05/2006 03:40	30.0	3.2	47.0	4.7	42.0	4.8	33.0	4.4	21.0	3.0	0.0	0.0	173.0	4.0	5	0.0
01/05/2006 03:45	31.0	3.2	48.0	4.4	43.0	4.6	35.0	4.4	24.0	2.9	0.0	0.0	181.0	3.9	5	0.0
01/05/2006 03:50	27.0	2.8	44.0	4.3	40.0	4.4	32.0	4.1	21.0	2.5	0.0	0.0	164.0	3.6	5	0.0
01/05/2006 03:55	30.0	3.1	47.0	4.3	43.0	4.4	35.0	4.2	23.0	3.0	0.0	0.0	178.0	3.8	5	0.0
01/05/2006 04:00	26.0	2.9	41.0	4.2	37.0	4.3	30.0	4.2	21.0	2.5	0.0	0.0	155.0	3.6	5	0.0
01/05/2006 04:05	25.0	2.9	43.0	4.1	39.0	4.2	31.0	3.8	23.0	2.6	0.0	0.0	161.0	3.5	5	0.0
01/05/2006 04:10	27.0	2.6	45.0	3.9	40.0	4.0	33.0	3.5	23.0	2.6	0.0	0.0	168.0	3.3	5	0.0
01/05/2006 04:15	30.0	3.2	47.0	4.8	42.0	4.8	34.0	4.5	22.0	3.2	0.0	0.0	175.0	4.1	5	0.0
01/05/2006 04:20	32.0	3.0	49.0	4.4	43.0	4.5	36.0	4.4	25.0	2.9	0.0	0.0	185.0	3.8	5	0.0
01/05/2006 04:25	26.0	3.0	43.0	4.3	39.0	4.4	31.0	4.1	20.0	2.7	0.0	0.0	159.0	3.7	5	0.0
01/05/2006 04:30	30.0	3.2	47.0	4.6	42.0	4.7	34.0	4.5	24.0	2.9	0.0	0.0	177.0	4.0	5	0.0
01/05/2006 04:35	29.0	3.1	46.0	4.4	42.0	4.5	34.0	4.3	23.0	2.8	0.0	0.0	174.0	3.8	5	0.0
01/05/2006 04:40	33.0	3.0	50.0	4.3	45.0	4.4	37.0	4.0	27.0	3.2	0.0	0.0	192.0	3.8	5	0.0
01/05/2006 04:45	28.0	3.0	44.0	4.4	40.0	4.5	32.0	4.3	22.0	2.7	0.0	0.0	166.0	3.8	5	0.0
01/05/2006 04:50	33.0	3.3	50.0	4.7	45.0	4.8	37.0	4.6	26.0	3.1	0.0	0.0	191.0	4.1	5	0.0
01/05/2006 04:55	37.0	3.5	55.0	4.8	49.0	4.9	40.0	4.6	29.0	3.2	0.0	0.0	210.0	4.2	5	0.0
01/05/2006 05:00	32.0	2.9	49.0	4.4	44.0	4.5	36.0	4.4	26.0	2.8	0.0	0.0	187.0	3.8	5	0.0
01/05/2006 05:05	37.0	3.4	54.0	4.8	48.0	4.9	40.0	4.7	28.0	3.2	0.0	0.0	207.0	4.2	5	0.0
01/05/2006 05:10	40.0	3.6	55.0	4.8	50.0	4.9	40.0	4.5	29.0	3.1	0.0	0.0	214.0	4.2	5	0.0
01/05/2006 05:15	44.0	4.1	62.0	5.7	55.0	5.8	45.0	5.4	35.0	4.0	0.0	0.0	241.0	5.0	5	0.0
01/05/2006 05:20	39.0	3.6	57.0	5.0	51.0	5.1	42.0	4.7	33.0	3.6	0.0	0.0	222.0	4.4	5	0.0
01/05/2006 05:25	41.0	3.7	59.0	5.2	52.0	5.3	43.0	5.0	34.0	3.5	0.0	0.0	229.0	4.5	5	0.0
01/05/2006 05:30	47.0	3.9	65.0	5.4	58.0	5.5	48.0	5.1	39.0	4.1	0.0	0.0	257.0	4.8	5	0.0
01/05/2006 05:35	54.0	4.6	69.0	6.3	63.0	6.3	52.0	5.9	40.0	4.6	0.0	0.0	278.0	5.5	5	0.0
01/05/2006 05:40	58.0	4.7	75.0	6.2	67.0	6.4	56.0	5.8	46.0	4.7	0.0	0.0	302.0	5.6	5	0.0
01/05/2006 05:45	56.0	4.9	74.0	6.4	66.0	6.5	56.0	6.0	46.0	4.9	0.0	0.0	298.0	5.7	5	0.0
01/05/2006 05:50	56.0	5.1	74.0	6.7	65.0	6.7	55.0	6.2	45.0	5.3	0.0	0.0	295.0	6.0	5	0.0
01/05/2006 05:55	59.0	5.1	74.0	6.8	67.0	6.9	56.0	6.4	45.0	5.1	0.0	0.0	301.0	6.0	5	0.0
01/05/2006 06:00	59.0	5.3	75.0	7.0	67.0	7.1	57.0	6.5	45.0	5.4	0.0	0.0	303.0	6.3	5	0.0
01/05/2006 06:05	57.0	4.2	74.0	5.8	66.0	5.9	56.0	5.4	46.0	4.4	0.0	0.0	299.0	5.2	5	0.0
01/05/2006 06:10	62.0	5.7	79.0	7.5	71.0	7.7	60.0	7.0	47.0	5.8	0.0	0.0	319.0	6.7	5	0.0
01/05/2006 06:15	62.0	5.5	79.0	7.1	71.0	7.2	62.0	6.6	51.0	5.8	0.0	0.0	325.0	6.4	5	0.0
01/05/2006 06:20	71.0	5.9	88.0	7.6	78.0	7.6	66.0	7.0	55.0	6.0	0.0	0.0	358.0	6.8	5	0.0
01/05/2006 06:25	73.0	6.2	91.0	7.8	81.0	7.9	70.0	7.2	58.0	6.2	0.0	0.0	373.0	7.1	5	0.0
01/05/2006 06:30	80.0	5.9	98.0	7.7	88.0	7.8	76.0	7.1	65.0	6.2	0.0	0.0	407.0	6.9	5	0.0
01/05/2006 06:35	81.0	5.9	96.0	7.6	86.0	7.7	75.0	7.1	63.0	6.0	0.0	0.0	401.0	6.8	5	0.0
01/05/2006 06:40	83.0	6.4	99.0	8.2	88.0	8.3	77.0	7.6	64.0	6.4	0.0	0.0	411.0	7.4	5	0.0
01/05/2006 06:45	82.0	6.9	99.0	8.6	90.0	8.6	76.0	7.9	63.0	7.1	0.0	0.0	410.0	7.8	5	0.0
01/05/2006 06:50	88.0	7.5	106.0	9.5	96.0	9.5	83.0	8.6	72.0	7.8	0.0	0.0	445.0	8.6	5	0.0
01/05/2006 06:55	90.0	6.9	105.0	9.2	94.0	9.2	83.0	8.4	74.0	7.8	0.0	0.0	446.0	8.3	5	0.0
01/05/2006 07:00	91.0	7.1	105.0	9.0	94.0	9.0	82.0	8.2	73.0	7.3	0.0	0.0	445.0	8.1	5	0.0
01/05/2006 07:05	82.0	6.8	103.0	8.5	91.0	8.5	77.0	7.8	66.0	7.1	0.0	0.0	419.0	7.7	5	0.0
01/05/2006 07:10	97.0	7.8	111.0	9.8	99.0	9.7	87.0	8.8	79.0	8.1	0.0	0.0	473.0	8.8	5	0.0
01/05/2006 07:15	102.0	7.6	117.0	10.0	104.0	10.3	92.0	9.4	82.0	8.5	0.0	0.0	497.0	9.2	5	0.0
01/05/2006 07:20	110.0	8.3	124.0	10.1	111.0	10.1	98.0	9.2	88.0	8.9	0.0	0.0	531.0	9.3	5	0.0
01/05/2006 07:25	100.0	7.7	114.0	9.4	102.0	9.4	90.0	8.6	81.0	8.3	0.0	0.0	487.0	8.7	5	0.0
01/05/2006 07:30	103.0	7.8	118.0	9.8	106.0	10.1	94.0	9.3	85.0	8.0	0.0	0.0	506.0	9.0	5	0.0
01/05/2006 07:35	114.0	8.4	127.0	10.6	114.0	10.7	100.0	9.8	87.0	8.4	0.0	0.0	542.0	9.6	5	0.0
01/05/2006 07:40	112.0	8.7	127.0	10.7	113.0	10.6	100.0	9.5	94.0	9.2	0.0	0.0	546.0	9.7	5	0.0
01/05/2006 07:45	110.0	8.4	124.0	10.4	111.0	10.3	98.0	9.3	91.0	8.6	0.0	0.0	534.0	9.4	5	0.0
01/05/2006 07:50	116.0	8.3	130.0	10.3	116.0	10.6	103.0	9.7	90.0	8.6	0.0	0.0	555.0	9.5	5	0.0
01/05/2006 07:55	122.0	8.5	137.0	10.5	123.0	10.8	107.0	9.9	90.0	8.8	0.0	0.0	579.0	9.7	5	0.0
01/05/2006 08:00	112.0	8.2	125.0	10.7	112.0	11.0	98.0	10.0	90.0	9.2	0.0	0.0	537.0	9.8	5	0.0
01/05/2006 08:05	116.0	8.4	129.0	10.4	115.0	10.7	102.0	9.7	89.0	8.7	0.0	0.0	551.0	9.6	5	0.0
01/05/2006 08:10	105.0	8.0	118.0	10.0	105.0	10.2	92.0	9.4	83.0	8.7	0.0	0.0	503.0	9.3	5	0.0
01/05/2006 08:15	102.0	7.6	116.0	9.4	104.0	9.7	91.0	8.9	83.0	8.0	0.0	0.0	496.0	8.7	5	0.0
01/05/2006 08:20	103.0	8.2	119.0	10.3	106.0	10.2	93.0	9.3	82.0	8.3	0.0	0.0	503.0	9.2	5	0.0
01/05/2006 08:25	105.0	8.1	119.0	10.5	107.0	10.6	94.0	9.6	83.0	9.1	0.0	0.0	508.0	9.6	5	0.0
01/05/2006 08:30	109.0	7.8	122.0	9.9	109.0	10.0	96.0	9.0	84.0	7.9	0.0	0.0	520.0	8.9	5	0.0
01/05/2006 08:35	115.0	8.4	128.0	10.5	114.0	10.8	101.0	10.1	84.0	9.1	0.0	0.0	542.0	9.8	5	0.0
01/05/2006 08:40	114.0	8.7	128.0	11.1	114.0	11.1	101.0	10.1	92.0	9.7	0.0	0.0	549.0	10.1	5	0.0
01/05/2006 08:45	113.0	8.7	126.0	10.8	112.0	10.7	99.0	9.7	91.0	9.1	0.0	0.0	541.0	9.8	5	0.0
01/05/2006 08:50	98.0	7.4	117.0	9.5	106.0	9.5	93.0	8.7	79.0	7.7	0.0	0.0	493.0	8.6	5	0.0
01/05/2006 08:55	100.0	8.2	119.0	10.5	107.0	10.5	94.0	9.5	80.0	8.3	0.0	0.0	500.0	9.4	5	0.0
01/05/2006 09:00	106.0	8.4	126.0	10.5	113.0	10.6	98.0	9.8	82.0	8.3	0.0	0.0	525.0	9.5	5	0.0
01/05/2006 09:05	105.0	8.0	119.0	10.5	106.0	10.9	94.0	9.9	84.0	9.1	0.0	0.0	508.0	9.7	5	0.0
01/05/2006 09:10	103.0	7.7	117.0	9.8	105.0	10.1	92.0	9.3	81.0	8.4	0.0	0.0	498.0	9.1	5	0.0
01/05/2006 09:15	98.0	8.1	113.0	9.9	101.0	9.8	88.0	8.9	75.0	8.7	0.0	0.0	475.0	9.1	5	0.0
01/05/2006 09:20	98.0	7.2	113.0	9.2	102.0	9.5	90.0	8.8	77.0	7.8	0.0	0.0	480.0	8.5	5	0.0
01/05/2006 09:25	105.0	8.1	122.0	10.4	109.0	10.5	95.0	9.7	86.0	8.7	0.0	0.0	517.0	9.5	5	0.0
01/05/2006 09:30	99.0	8.7	113.0	10.6	101.0	10.5	88.0	9.5	77.0	9.6	0.0	0.0	478.0	9.8	5	0.0
01/05/2006 09:35	112.0	8.7	125.0	11.0	112.0	11.1	98.0	10.2	88.0	9.5	0.0	0.0	535.0	10.1	5	0.0
01/05/2006 09:40	107.0	8.7	121.0	11.0	108.0	11.0	95.0	10.0	88.0	10.0	0.0	0.0	519.0	10.1	5	0.0
01/05/2006 09:45	111.0	8.7	131.0	11.1	117.0	11.2	102.0	10.3	89.0	9.4	0.0	0.0	550.0	10.1	5	0.0
01/05/2006 09:50	107.0	9.0	122.0	11.2	108.0	11.1	95.0	10.2	85.0	9.6	0.0	0.0	517.0	10.2	5	0.0
01/05/2006 09:55	96.0	7.3	110.0	9.4	99.0	9.5	86.0	8.7	76.0	8.0	0.0	0.0	467.0	8.6	5	0.0
01/05/2006 10:00	92.0	7.1	107.0	8.9	96.0	8.9	84.0	8.1	72.0	7.4	0.0	0.0	451.0	8.1	5	0.0
01/05/2006 10:05	91.0	7.9	105.0	9.6	94.0	9.6	82.0	8.7	69.0	8.1	0.0	0.0	441.0	8.8	5	0.0
01/05/2006 10:10	91.0	7.7	108.0	9.5	95.0	9.4	82.0	8.6	68.0	7.8	0.0	0.0	444.0	8.6	5	0.0
01/05/2006 10:15	88.0	6.8	106.0	8.6	93.0	8.7	80.0	8.1	66.0	7.0	0.0	0.0	433.0	7.8	5	0.0
01/05/2006 10:20	88.0	7.0	105.0	8.8	94.0	8.9	80.0	8.0	67.0	7.5	0.0	0.0	434.0	8.0	5	0.0
01/05/2006 10:25	86.0	6.8	102.0	8.9	91.0	9.1	78.0	8.2	65.0	7.4	0.0	0.0	422.0	8.1	5	0.0
01/05/2006 10:30	80.0	6.4	98.0	8.2	87.0	8.4	74.0	7.8	61.0	6.7	0.0	0.0	400.0	7.5	5	0.0
01/05/2006 10:35	90.0	6.9	107.0	8.8	94.0	8.9	80.0	8.2	67.0	7.0	0.0	0.0	438.0	8.0	5	0.0
01/05/2006 10:40	73.0	6.2	92.0	8.2	81.0	8.4	69.0	7.8	57.0	6.8	0.0	0.0	372.0	7.5	5	0.0
01/05/2006 10:45	88.0	7.1	103.0	9.3	93.0	9.6	81.0	8.8	69.0	7.9	0.0	0.0	434.0	8.5	5	0.0
01/05/2006 10:50	84.0	6.8	99.0	8.5	89.0	8.6	78.0	7.8	65.0	7.5	0.0	0.0	415.0	7.8	5	0.0
01/05/2006 10:55	83.0	6.5	100.0	8.3	88.0	8.4	75.0	7.8	63.0	6.5	0.0	0.0	409.0	7.5	5	0.0
01/05/2006 11:00	81.0	6.8	99.0	8.7	87.0	8.7	74.0	7.9	62.0	7.3	0.0	0.0	403.0	7.9	5	0.0
01/05/2006 11:05	97.0	7.2	113.0	9.0	101.0	9.3	87.0	8.5	73.0	7.4	0.0	0.0	471.0	8.3	5	0.0
01/05/2006 11:10	81.0	6.7	97.0	8.7	87.0	8.8	76.0	8.0	65.0	7.5	0.0	0.0	406.0	7.9	5	0.0
01/05/2006 11:15	76.0	6.1	94.0	7.8	83.0	7.8	71.0	7.2	58.0	6.3	0.0	0.0	382.0	7.0	5	0.0
01/05/2006 11:20	84.0	7.6	99.0	9.7	89.0	9.9	77.0	9.0	67.0	8.7	0.0	0.0	416.0	9.0	5	0.0
01/05/2006 11:25	83.0	7.1	98.0	9.0	88.0	9.1	77.0	8.3	67.0	8.0	0.0	0.0	413.0	8.3	5	0.0
01/05/2006 11:30	85.0	7.1	102.0	8.8	91.0	8.8	77.0	8.0	64.0	7.6	0.0	0.0	419.0	8.1	5	0.0
01/05/2006 11:35	88.0	7.1	104.0	9.2	93.0	9.3	80.0	8.4	67.0	7.8	0.0	0.0	432.0	8.3	5	0.0
01/05/2006 11:40	84.0	6.5	102.0	8.2	90.0	8.4	77.0	7.7	64.0	6.8	0.0	0.0	417.0	7.5	5	0.0
01/05/2006 11:45	87.0	6.7	102.0	8.6	91.0	8.6	80.0	7.9	70.0	7.3	0.0	0.0	430.0	7.8	5	0.0
01/05/2006 11:50	85.0	6.3	102.0	8.0	90.0	8.2	77.0	7.5	64.0	6.3	0.0	0.0	418.0	7.3	5	0.0
01/05/2006 11:55	83.0	6.2	100.0	7.9	90.0	8.1	77.0	7.4	64.0	6.3	0.0	0.0	414.0	7.2	5	0.0
01/05/2006 12:00	86.0	7.1	104.0	9.1	92.0	9.2	78.0	8.3	65.0	7.1	0.0	0.0	425.0	8.2	5	0.0
01/05/2006 12:05	86.0	7.1	101.0	9.2	91.0	9.2	80.0	8.5	67.0	7.9	0.0	0.0	425.0	8.4	5	0.0
01/05/2006 12:10	84.0	7.0	101.0	9.0	89.0	9.1	76.0	8.4	63.0	7.1	0.0	0.0	413.0	8.1	5	0.0
01/05/2006 12:15	90.0	7.4	105.0	9.6	94.0	9.8	82.0	8.9	70.0	8.2	0.0	0.0	441.0	8.8	5	0.0
01/05/2006 12:20	82.0	6.8	98.0	8.7	87.0	8.8	74.0	8.0	61.0	6.9	0.0	0.0	402.0	7.8	5	0.0
01/05/2006 12:25	92.0	7.1	110.0	9.0	99.0	9.1	85.0	8.4	71.0	7.0	0.0	0.0	457.0	8.1	5	0.0
01/05/2006 12:30	84.0	6.7	99.0	8.4	89.0	8.4	78.0	7.7	66.0	7.1	0.0	0.0	416.0	7.6	5	0.0
01/05/2006 12:35	87.0	7.2	104.0	8.9	92.0	8.9	78.0	8.1	65.0	7.5	0.0	0.0	426.0	8.1	5	0.0
01/05/2006 12:40	84.0	6.3	101.0	7.9	89.0	8.1	76.0	7.4	63.0	6.2	0.0	0.0	413.0	7.2	5	0.0
01/05/2006 12:45	84.0	7.2	102.0	9.5	91.0	9.8	78.0	9.0	65.0	8.1	0.0	0.0	420.0	8.7	5	0.0
01/05/2006 12:50	89.0	7.2	106.0	9.3	93.0	9.3	80.0	8.5	67.0	7.4	0.0	0.0	435.0	8.3	5	0.0
01/05/2006 12:55	81.0	7.2	101.0	9.0	89.0	9.0	76.0	8.1	63.0	7.7	0.0	0.0	410.0	8.2	5	0.0
01/05/2006 13:00	91.0	7.3	111.0	9.0	98.0	9.0	84.0	8.2	70.0	7.4	0.0	0.0	454.0	8.2	5	0.0
01/05/2006 13:05	87.0	6.8	104.0	8.9	92.0	9.2	79.0	8.4	65.0	7.5	0.0	0.0	427.0	8.2	5	0.0
01/05/2006 13:10	86.0	6.6	101.0	8.6	90.0	8.7	79.0	8.0	66.0	6.7	0.0	0.0	422.0	7.7	5	0.0
01/05/2006 13:15	95.0	6.9	111.0	8.6	99.0	8.8	86.0	8.1	71.0	7.1	0.0	0.0	462.0	7.9	5	0.0
01/05/2006 13:20	91.0	7.0	106.0	8.8	95.0	9.1	83.0	8.4	70.0	7.4	0.0	0.0	445.0	8.1	5	0.0
01/05/2006 13:25	91.0	7.3	108.0	9.2	96.0	9.4	82.0	8.5	68.0	7.3	0.0	0.0	445.0	8.3	5	0.0
01/05/2006 13:30	91.0	7.0	106.0	8.9	95.0	9.1	83.0	8.3	74.0	7.5	0.0	0.0	449.0	8.2	5	0.0
