5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Occ (%)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Occ (%)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Occ (%)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Occ (%)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Occ (%)	Lane 6 Flow (Veh/5 Minutes)	Lane 6 Occ (%)	Flow (Veh/5 Minutes)	Occupancy (%)	# Lane Points	% Observed
01/29/2006 15:20	51.0	8.5	34.0	3.5	30.0	3.8	28.0	3.7	18.0	2.6	0.0	0.0	161.0	4.4	5	0.0
01/29/2006 15:25	42.0	6.5	32.0	3.4	28.0	3.7	26.0	3.6	17.0	2.5	0.0	0.0	145.0	4.0	5	0.0
01/29/2006 15:30	43.0	7.4	33.0	3.5	29.0	3.8	27.0	3.7	18.0	2.6	0.0	0.0	150.0	4.2	5	0.0
01/29/2006 15:35	45.0	7.2	33.0	3.4	29.0	3.7	27.0	3.5	18.0	2.5	0.0	0.0	152.0	4.1	5	0.0
01/29/2006 15:40	43.0	6.9	35.0	3.4	31.0	3.7	28.0	3.6	18.0	2.6	0.0	0.0	155.0	4.0	5	0.0
01/29/2006 15:45	56.0	9.7	33.0	3.3	29.0	3.6	27.0	3.4	17.0	2.4	0.0	0.0	162.0	4.5	5	0.0
01/29/2006 15:50	37.0	6.1	32.0	3.5	29.0	3.8	26.0	3.6	17.0	2.6	0.0	0.0	141.0	3.9	5	0.0
01/29/2006 15:55	46.0	8.0	34.0	3.5	30.0	3.8	27.0	3.6	18.0	2.6	0.0	0.0	155.0	4.3	5	0.0
01/29/2006 16:00	51.0	8.6	34.0	3.6	30.0	3.9	27.0	3.8	18.0	2.7	0.0	0.0	160.0	4.5	5	0.0
01/29/2006 16:05	46.0	7.8	33.0	3.4	29.0	3.7	27.0	3.5	17.0	2.5	0.0	0.0	152.0	4.2	5	0.0
01/29/2006 16:10	50.0	8.4	33.0	3.5	29.0	3.8	27.0	3.7	17.0	2.6	0.0	0.0	156.0	4.4	5	0.0
01/29/2006 16:15	34.0	5.4	32.0	3.4	28.0	3.7	26.0	3.5	17.0	2.5	0.0	0.0	137.0	3.7	5	0.0
01/29/2006 16:20	42.0	6.8	34.0	3.5	30.0	3.8	28.0	3.6	18.0	2.6	0.0	0.0	152.0	4.1	5	0.0
01/29/2006 16:25	52.0	8.8	33.0	3.6	29.0	3.9	27.0	3.7	17.0	2.7	0.0	0.0	158.0	4.5	5	0.0
01/29/2006 16:30	32.0	5.3	34.0	3.5	30.0	3.8	28.0	3.6	18.0	2.6	0.0	0.0	142.0	3.8	5	0.0
01/29/2006 16:35	40.0	6.1	34.0	3.4	30.0	3.7	28.0	3.5	18.0	2.5	0.0	0.0	150.0	3.8	5	0.0
01/29/2006 16:40	41.0	7.2	35.0	3.6	31.0	4.0	28.0	3.8	18.0	2.7	0.0	0.0	153.0	4.3	5	0.0
01/29/2006 16:45	38.0	6.5	34.0	3.7	30.0	4.0	28.0	3.8	18.0	2.7	0.0	0.0	148.0	4.2	5	0.0
01/29/2006 16:50	44.0	7.4	34.0	3.8	30.0	4.1	28.0	4.0	18.0	2.8	0.0	0.0	154.0	4.4	5	0.0
01/29/2006 16:55	47.0	7.8	35.0	3.6	31.0	3.9	29.0	3.7	19.0	2.7	0.0	0.0	161.0	4.3	5	0.0
01/29/2006 17:00	45.0	7.3	34.0	3.4	30.0	3.7	28.0	3.5	18.0	2.5	0.0	0.0	155.0	4.1	5	0.0
01/29/2006 17:05	41.0	7.0	34.0	3.6	30.0	3.9	28.0	3.8	18.0	2.7	0.0	0.0	151.0	4.2	5	0.0
01/29/2006 17:10	47.0	8.2	35.0	3.6	31.0	3.9	29.0	3.8	19.0	2.7	0.0	0.0	161.0	4.4	5	0.0
01/29/2006 17:15	41.0	7.5	35.0	3.6	31.0	3.9	29.0	3.8	19.0	2.7	0.0	0.0	155.0	4.3	5	0.0
01/29/2006 17:20	43.0	7.8	34.0	3.8	30.0	4.1	28.0	4.0	18.0	2.8	0.0	0.0	153.0	4.5	5	0.0
01/29/2006 17:25	32.0	5.4	34.0	3.7	30.0	4.0	27.0	3.8	18.0	2.7	0.0	0.0	141.0	3.9	5	0.0
01/29/2006 17:30	30.0	5.0	32.0	3.4	29.0	3.8	26.0	3.6	17.0	2.6	0.0	0.0	134.0	3.7	5	0.0
01/29/2006 17:35	30.0	5.0	32.0	3.4	28.0	3.7	26.0	3.5	17.0	2.5	0.0	0.0	133.0	3.6	5	0.0
01/29/2006 17:40	30.0	5.0	33.0	3.6	29.0	4.0	27.0	3.8	18.0	2.7	0.0	0.0	137.0	3.8	5	0.0
01/29/2006 17:45	30.0	5.0	34.0	3.7	30.0	4.0	28.0	3.8	18.0	2.7	0.0	0.0	140.0	3.9	5	0.0
01/29/2006 17:50	30.0	5.0	33.0	3.7	29.0	4.0	27.0	3.8	17.0	2.7	0.0	0.0	136.0	3.9	5	0.0
01/29/2006 17:55	30.0	5.0	32.0	3.5	29.0	3.8	26.0	3.6	17.0	2.6	0.0	0.0	134.0	3.7	5	0.0
01/29/2006 18:00	30.0	5.0	32.0	3.6	28.0	3.9	26.0	3.8	17.0	2.7	0.0	0.0	133.0	3.8	5	0.0
01/29/2006 18:05	30.0	5.0	32.0	3.6	29.0	4.0	26.0	3.8	17.0	2.7	0.0	0.0	134.0	3.8	5	0.0
01/29/2006 18:10	30.0	5.0	31.0	3.5	27.0	3.8	25.0	3.6	16.0	2.6	0.0	0.0	129.0	3.7	5	0.0
01/29/2006 18:15	30.0	5.0	30.0	3.3	26.0	3.6	24.0	3.4	16.0	2.5	0.0	0.0	126.0	3.6	5	0.0
01/29/2006 18:20	30.0	5.0	30.0	3.3	27.0	3.6	25.0	3.4	16.0	2.4	0.0	0.0	128.0	3.5	5	0.0
01/29/2006 18:25	30.0	5.0	32.0	3.3	28.0	3.6	26.0	3.4	17.0	2.4	0.0	0.0	133.0	3.5	5	0.0
01/29/2006 18:30	30.0	5.0	31.0	3.1	27.0	3.4	25.0	3.2	16.0	2.3	0.0	0.0	129.0	3.4	5	0.0
01/29/2006 18:35	30.0	5.0	30.0	3.1	26.0	3.4	24.0	3.2	16.0	2.3	0.0	0.0	126.0	3.4	5	0.0
01/29/2006 18:40	30.0	5.0	29.0	3.1	26.0	3.4	24.0	3.2	15.0	2.3	0.0	0.0	124.0	3.4	5	0.0
01/29/2006 18:45	30.0	5.0	28.0	3.0	25.0	3.2	23.0	3.1	15.0	2.2	0.0	0.0	121.0	3.3	5	0.0
01/29/2006 18:50	30.0	5.0	27.0	2.9	23.0	3.1	22.0	3.0	14.0	2.1	0.0	0.0	116.0	3.2	5	0.0
01/29/2006 18:55	30.0	5.0	27.0	2.8	24.0	3.0	22.0	2.9	14.0	2.1	0.0	0.0	117.0	3.1	5	0.0
01/29/2006 19:00	30.0	5.0	27.0	2.8	24.0	3.0	22.0	2.9	14.0	2.1	0.0	0.0	117.0	3.1	5	0.0
01/29/2006 19:05	30.0	5.0	27.0	2.8	24.0	3.1	22.0	2.9	14.0	2.1	0.0	0.0	117.0	3.2	5	0.0
01/29/2006 19:10	30.0	5.0	25.0	2.7	22.0	3.0	20.0	2.8	13.0	2.0	0.0	0.0	110.0	3.1	5	0.0
01/29/2006 19:15	30.0	5.0	26.0	2.6	23.0	2.9	21.0	2.7	14.0	2.0	0.0	0.0	114.0	3.0	5	0.0
01/29/2006 19:20	30.0	5.0	25.0	2.7	22.0	3.0	21.0	2.9	13.0	2.0	0.0	0.0	111.0	3.1	5	0.0
01/29/2006 19:25	30.0	5.0	26.0	2.6	23.0	2.9	21.0	2.7	13.0	1.9	0.0	0.0	113.0	3.0	5	0.0
01/29/2006 19:30	30.0	5.0	24.0	2.4	21.0	2.6	20.0	2.5	13.0	1.8	0.0	0.0	108.0	2.9	5	0.0
01/29/2006 19:35	30.0	5.0	24.0	2.6	22.0	2.9	20.0	2.8	13.0	2.0	0.0	0.0	109.0	3.1	5	0.0
01/29/2006 19:40	30.0	5.0	25.0	2.5	22.0	2.7	21.0	2.6	13.0	1.9	0.0	0.0	111.0	2.9	5	0.0
01/29/2006 19:45	30.0	5.0	24.0	2.5	21.0	2.7	19.0	2.6	12.0	1.9	0.0	0.0	106.0	2.9	5	0.0
01/29/2006 19:50	30.0	5.0	24.0	2.4	21.0	2.7	20.0	2.5	13.0	1.8	0.0	0.0	108.0	2.9	5	0.0
01/29/2006 19:55	30.0	5.0	25.0	2.4	22.0	2.6	20.0	2.5	13.0	1.8	0.0	0.0	110.0	2.9	5	0.0
01/29/2006 20:00	30.0	5.0	22.0	2.3	20.0	2.5	18.0	2.4	12.0	1.7	0.0	0.0	102.0	2.8	5	0.0
01/29/2006 20:05	30.0	5.0	23.0	2.3	21.0	2.6	19.0	2.4	12.0	1.7	0.0	0.0	105.0	2.8	5	0.0
01/29/2006 20:10	30.0	5.0	23.0	2.3	20.0	2.5	19.0	2.4	12.0	1.7	0.0	0.0	104.0	2.8	5	0.0
01/29/2006 20:15	30.0	5.0	23.0	2.2	20.0	2.5	19.0	2.3	12.0	1.7	0.0	0.0	104.0	2.7	5	0.0
01/29/2006 20:20	30.0	5.0	22.0	2.2	20.0	2.4	18.0	2.3	12.0	1.7	0.0	0.0	102.0	2.7	5	0.0
01/29/2006 20:25	30.0	5.0	23.0	2.2	20.0	2.4	19.0	2.3	12.0	1.7	0.0	0.0	104.0	2.7	5	0.0
01/29/2006 20:30	30.0	5.0	22.0	2.2	19.0	2.5	18.0	2.3	11.0	1.7	0.0	0.0	100.0	2.7	5	0.0
01/29/2006 20:35	27.0	4.5	21.0	2.0	19.0	2.2	17.0	2.1	11.0	1.5	0.0	0.0	95.0	2.5	5	0.0
01/29/2006 20:40	24.0	3.9	21.0	2.1	18.0	2.3	17.0	2.2	11.0	1.6	0.0	0.0	91.0	2.4	5	0.0
01/29/2006 20:45	24.0	3.8	22.0	2.1	19.0	2.3	18.0	2.2	11.0	1.5	0.0	0.0	94.0	2.4	5	0.0
01/29/2006 20:50	34.0	5.2	20.0	2.0	17.0	2.1	16.0	2.0	10.0	1.5	0.0	0.0	97.0	2.6	5	0.0
01/29/2006 20:55	26.0	3.9	21.0	2.0	18.0	2.1	17.0	2.0	11.0	1.5	0.0	0.0	93.0	2.3	5	0.0
01/29/2006 21:00	30.0	4.7	20.0	2.0	18.0	2.2	16.0	2.1	11.0	1.5	0.0	0.0	95.0	2.5	5	0.0
01/29/2006 21:05	24.0	4.0	21.0	2.0	19.0	2.2	17.0	2.1	11.0	1.5	0.0	0.0	92.0	2.4	5	0.0
01/29/2006 21:10	26.0	3.9	20.0	1.9	17.0	2.0	16.0	1.9	10.0	1.4	0.0	0.0	89.0	2.2	5	0.0
01/29/2006 21:15	23.0	3.7	20.0	2.0	18.0	2.2	17.0	2.1	11.0	1.5	0.0	0.0	89.0	2.3	5	0.0
01/29/2006 21:20	29.0	4.0	19.0	2.0	17.0	2.1	16.0	2.0	10.0	1.5	0.0	0.0	91.0	2.3	5	0.0
01/29/2006 21:25	30.0	4.1	20.0	2.0	17.0	2.1	16.0	2.0	10.0	1.5	0.0	0.0	93.0	2.3	5	0.0
01/29/2006 21:30	30.0	4.6	20.0	2.0	18.0	2.1	17.0	2.0	11.0	1.5	0.0	0.0	96.0	2.4	5	0.0
01/29/2006 21:35	28.0	4.7	20.0	2.0	18.0	2.2	17.0	2.1	11.0	1.5	0.0	0.0	94.0	2.5	5	0.0
01/29/2006 21:40	25.0	3.5	19.0	1.8	17.0	1.9	16.0	1.8	10.0	1.3	0.0	0.0	87.0	2.1	5	0.0
01/29/2006 21:45	26.0	4.1	20.0	1.9	17.0	2.1	16.0	2.0	10.0	1.4	0.0	0.0	89.0	2.3	5	0.0
01/29/2006 21:50	22.0	3.4	18.0	1.8	16.0	2.0	15.0	1.9	10.0	1.4	0.0	0.0	81.0	2.1	5	0.0
01/29/2006 21:55	24.0	3.7	19.0	1.8	17.0	2.0	16.0	1.9	10.0	1.3	0.0	0.0	86.0	2.1	5	0.0
01/29/2006 22:00	22.0	3.2	18.0	1.8	16.0	2.0	15.0	1.9	10.0	1.4	0.0	0.0	81.0	2.1	5	0.0
01/29/2006 22:05	26.0	3.9	18.0	1.8	16.0	2.0	15.0	1.9	10.0	1.4	0.0	0.0	85.0	2.2	5	0.0
01/29/2006 22:10	28.0	4.2	18.0	1.7	16.0	1.8	14.0	1.8	9.0	1.3	0.0	0.0	85.0	2.1	5	0.0
01/29/2006 22:15	23.0	3.4	19.0	1.7	16.0	1.8	15.0	1.8	10.0	1.3	0.0	0.0	83.0	2.0	5	0.0
01/29/2006 22:20	25.0	3.5	18.0	1.7	16.0	1.8	15.0	1.8	10.0	1.3	0.0	0.0	84.0	2.0	5	0.0
01/29/2006 22:25	29.0	3.9	18.0	1.7	16.0	1.9	15.0	1.8	10.0	1.3	0.0	0.0	88.0	2.1	5	0.0
01/29/2006 22:30	18.0	2.6	17.0	1.6	15.0	1.8	14.0	1.7	9.0	1.2	0.0	0.0	73.0	1.8	5	0.0
01/29/2006 22:35	18.0	2.9	17.0	1.5	15.0	1.6	14.0	1.6	9.0	1.1	0.0	0.0	73.0	1.8	5	0.0
01/29/2006 22:40	23.0	3.5	17.0	1.6	15.0	1.7	14.0	1.6	9.0	1.2	0.0	0.0	78.0	1.9	5	0.0
01/29/2006 22:45	23.0	3.1	16.0	1.5	14.0	1.6	13.0	1.6	9.0	1.1	0.0	0.0	75.0	1.8	5	0.0
01/29/2006 22:50	22.0	3.1	15.0	1.3	14.0	1.5	13.0	1.4	8.0	1.0	0.0	0.0	72.0	1.7	5	0.0
01/29/2006 22:55	10.0	1.2	15.0	1.4	13.0	1.5	12.0	1.4	8.0	1.0	0.0	0.0	58.0	1.3	5	0.0
01/29/2006 23:00	21.0	3.5	14.0	1.3	13.0	1.4	12.0	1.4	7.0	1.0	0.0	0.0	67.0	1.7	5	0.0
01/29/2006 23:05	21.0	3.6	15.0	1.3	13.0	1.4	12.0	1.4	8.0	1.0	0.0	0.0	69.0	1.7	5	0.0
01/29/2006 23:10	20.0	2.6	14.0	1.2	13.0	1.3	12.0	1.3	7.0	0.9	0.0	0.0	66.0	1.5	5	0.0
01/29/2006 23:15	28.0	4.3	14.0	1.3	13.0	1.4	12.0	1.4	7.0	1.0	0.0	0.0	74.0	1.9	5	0.0
01/29/2006 23:20	14.0	2.0	15.0	1.2	13.0	1.3	12.0	1.3	8.0	0.9	0.0	0.0	62.0	1.4	5	0.0
01/29/2006 23:25	21.0	2.9	14.0	1.3	12.0	1.4	11.0	1.4	7.0	1.0	0.0	0.0	65.0	1.6	5	0.0
01/29/2006 23:30	24.0	3.4	14.0	1.3	12.0	1.4	11.0	1.3	7.0	1.0	0.0	0.0	68.0	1.7	5	0.0
01/29/2006 23:35	18.0	2.4	14.0	1.3	12.0	1.4	11.0	1.3	7.0	0.9	0.0	0.0	62.0	1.5	5	0.0
01/29/2006 23:40	19.0	2.5	13.0	1.3	12.0	1.4	11.0	1.3	7.0	0.9	0.0	0.0	62.0	1.5	5	0.0
01/29/2006 23:45	18.0	2.6	14.0	1.2	12.0	1.3	11.0	1.2	7.0	0.9	0.0	0.0	62.0	1.4	5	0.0
01/29/2006 23:50	19.0	2.6	13.0	1.3	12.0	1.4	11.0	1.3	7.0	0.9	0.0	0.0	62.0	1.5	5	0.0
01/29/2006 23:55	16.0	2.4	13.0	1.2	11.0	1.3	10.0	1.3	7.0	0.9	0.0	0.0	57.0	1.4	5	0.0
01/30/2006 00:00	17.0	2.9	23.0	1.7	20.0	1.9	19.0	1.8	12.0	1.3	0.0	0.0	91.0	1.9	5	0.0
01/30/2006 00:05	11.0	1.5	24.0	1.8	22.0	1.9	20.0	1.8	13.0	1.3	0.0	0.0	90.0	1.7	5	0.0
01/30/2006 00:10	15.0	2.1	23.0	1.7	20.0	1.8	19.0	1.7	12.0	1.2	0.0	0.0	89.0	1.7	5	0.0
01/30/2006 00:15	19.0	3.0	21.0	1.6	18.0	1.8	17.0	1.7	11.0	1.2	0.0	0.0	86.0	1.9	5	0.0
01/30/2006 00:20	15.0	2.2	21.0	1.6	19.0	1.7	17.0	1.6	11.0	1.2	0.0	0.0	83.0	1.6	5	0.0
01/30/2006 00:25	13.0	1.6	19.0	1.5	17.0	1.6	16.0	1.5	10.0	1.1	0.0	0.0	75.0	1.5	5	0.0
01/30/2006 00:30	12.0	1.8	19.0	1.4	17.0	1.5	15.0	1.5	10.0	1.0	0.0	0.0	73.0	1.4	5	0.0
01/30/2006 00:35	13.0	1.8	18.0	1.4	16.0	1.5	15.0	1.4	9.0	1.0	0.0	0.0	71.0	1.4	5	0.0
01/30/2006 00:40	11.0	1.8	18.0	1.4	16.0	1.5	14.0	1.4	9.0	1.0	0.0	0.0	68.0	1.4	5	0.0
01/30/2006 00:45	10.0	1.3	18.0	1.4	16.0	1.6	15.0	1.5	10.0	1.1	0.0	0.0	69.0	1.4	5	0.0
01/30/2006 00:50	13.0	1.8	17.0	1.3	15.0	1.4	14.0	1.4	9.0	1.0	0.0	0.0	68.0	1.4	5	0.0
01/30/2006 00:55	10.0	1.7	16.0	1.3	14.0	1.4	13.0	1.3	9.0	0.9	0.0	0.0	62.0	1.3	5	0.0
01/30/2006 01:00	10.0	1.6	16.0	1.2	14.0	1.3	13.0	1.3	9.0	0.9	0.0	0.0	62.0	1.3	5	0.0
01/30/2006 01:05	10.0	1.7	16.0	1.2	14.0	1.3	13.0	1.3	8.0	0.9	0.0	0.0	61.0	1.3	5	0.0
01/30/2006 01:10	8.0	0.7	16.0	1.2	14.0	1.4	13.0	1.3	9.0	0.9	0.0	0.0	60.0	1.1	5	0.0
01/30/2006 01:15	13.0	1.9	16.0	1.2	14.0	1.3	13.0	1.3	8.0	0.9	0.0	0.0	64.0	1.3	5	0.0
01/30/2006 01:20	4.0	0.6	15.0	1.2	13.0	1.3	12.0	1.3	8.0	0.9	0.0	0.0	52.0	1.1	5	0.0
01/30/2006 01:25	9.0	1.6	16.0	1.3	14.0	1.4	13.0	1.3	8.0	1.0	0.0	0.0	60.0	1.3	5	0.0
01/30/2006 01:30	5.0	0.6	14.0	1.2	13.0	1.3	12.0	1.2	8.0	0.9	0.0	0.0	52.0	1.0	5	0.0
01/30/2006 01:35	10.0	1.4	15.0	1.2	13.0	1.3	12.0	1.2	8.0	0.9	0.0	0.0	58.0	1.2	5	0.0
01/30/2006 01:40	9.0	1.0	14.0	1.2	13.0	1.3	12.0	1.3	8.0	0.9	0.0	0.0	56.0	1.1	5	0.0
01/30/2006 01:45	6.0	0.9	14.0	1.1	12.0	1.2	11.0	1.2	7.0	0.8	0.0	0.0	50.0	1.1	5	0.0
01/30/2006 01:50	6.0	0.9	14.0	1.1	13.0	1.2	12.0	1.2	8.0	0.8	0.0	0.0	53.0	1.1	5	0.0
01/30/2006 01:55	8.0	1.1	14.0	1.1	13.0	1.2	12.0	1.1	8.0	0.8	0.0	0.0	55.0	1.1	5	0.0
01/30/2006 02:00	5.0	0.7	14.0	1.2	13.0	1.3	12.0	1.2	7.0	0.9	0.0	0.0	51.0	1.0	5	0.0
01/30/2006 02:05	7.0	0.8	14.0	1.1	12.0	1.2	11.0	1.2	7.0	0.8	0.0	0.0	51.0	1.0	5	0.0
01/30/2006 02:10	10.0	1.3	15.0	1.1	13.0	1.2	12.0	1.2	8.0	0.8	0.0	0.0	58.0	1.1	5	0.0
01/30/2006 02:15	6.0	1.0	14.0	1.2	12.0	1.3	11.0	1.2	7.0	0.9	0.0	0.0	50.0	1.1	5	0.0
01/30/2006 02:20	8.0	1.2	14.0	1.2	12.0	1.3	11.0	1.2	7.0	0.9	0.0	0.0	52.0	1.1	5	0.0
01/30/2006 02:25	4.0	0.5	14.0	1.1	12.0	1.2	11.0	1.2	7.0	0.8	0.0	0.0	48.0	1.0	5	0.0
01/30/2006 02:30	7.0	1.0	14.0	1.1	13.0	1.2	12.0	1.2	8.0	0.9	0.0	0.0	54.0	1.1	5	0.0
01/30/2006 02:35	4.0	0.4	14.0	1.2	13.0	1.3	12.0	1.2	7.0	0.9	0.0	0.0	50.0	1.0	5	0.0
01/30/2006 02:40	5.0	0.5	14.0	1.1	12.0	1.2	11.0	1.1	7.0	0.8	0.0	0.0	49.0	1.0	5	0.0
01/30/2006 02:45	5.0	0.5	14.0	1.1	12.0	1.2	11.0	1.2	7.0	0.9	0.0	0.0	49.0	1.0	5	0.0
01/30/2006 02:50	5.0	0.5	13.0	1.1	11.0	1.2	10.0	1.1	7.0	0.8	0.0	0.0	46.0	0.9	5	0.0
01/30/2006 02:55	4.0	0.4	13.0	1.1	12.0	1.2	11.0	1.1	7.0	0.8	0.0	0.0	47.0	0.9	5	0.0
01/30/2006 03:00	8.0	1.0	12.0	1.0	11.0	1.1	10.0	1.1	6.0	0.8	0.0	0.0	47.0	1.0	5	0.0
01/30/2006 03:05	1.0	0.1	13.0	1.0	11.0	1.1	10.0	1.1	7.0	0.8	0.0	0.0	42.0	0.8	5	0.0
01/30/2006 03:10	6.0	1.2	12.0	1.2	11.0	1.3	10.0	1.2	6.0	0.9	0.0	0.0	45.0	1.2	5	0.0
01/30/2006 03:15	6.0	0.6	13.0	1.1	11.0	1.2	10.0	1.1	7.0	0.8	0.0	0.0	47.0	1.0	5	0.0
01/30/2006 03:20	9.0	1.3	13.0	1.1	11.0	1.2	10.0	1.2	7.0	0.8	0.0	0.0	50.0	1.1	5	0.0
01/30/2006 03:25	4.0	0.4	14.0	1.2	12.0	1.3	11.0	1.2	7.0	0.9	0.0	0.0	48.0	1.0	5	0.0
01/30/2006 03:30	1.0	0.1	13.0	1.2	12.0	1.3	11.0	1.2	7.0	0.9	0.0	0.0	44.0	0.9	5	0.0
01/30/2006 03:35	4.0	0.4	13.0	1.3	12.0	1.4	11.0	1.3	7.0	0.9	0.0	0.0	47.0	1.1	5	0.0
01/30/2006 03:40	7.0	0.7	14.0	1.2	12.0	1.3	11.0	1.2	7.0	0.9	0.0	0.0	51.0	1.0	5	0.0
01/30/2006 03:45	8.0	0.9	14.0	1.2	12.0	1.3	11.0	1.2	7.0	0.9	0.0	0.0	52.0	1.1	5	0.0
01/30/2006 03:50	10.0	1.0	14.0	1.2	13.0	1.3	12.0	1.2	7.0	0.9	0.0	0.0	56.0	1.1	5	0.0
01/30/2006 03:55	10.0	1.0	14.0	1.2	12.0	1.3	11.0	1.2	7.0	0.9	0.0	0.0	54.0	1.1	5	0.0
01/30/2006 04:00	10.0	1.0	14.0	1.2	12.0	1.3	11.0	1.2	7.0	0.9	0.0	0.0	54.0	1.1	5	0.0
01/30/2006 04:05	10.0	1.0	14.0	1.2	13.0	1.3	12.0	1.2	8.0	0.9	0.0	0.0	57.0	1.1	5	0.0
01/30/2006 04:10	10.0	1.0	14.0	1.2	12.0	1.3	11.0	1.3	7.0	0.9	0.0	0.0	54.0	1.1	5	0.0
01/30/2006 04:15	10.0	1.0	15.0	1.3	13.0	1.5	12.0	1.4	8.0	1.0	0.0	0.0	58.0	1.2	5	0.0
01/30/2006 04:20	10.0	1.0	15.0	1.4	13.0	1.5	12.0	1.4	8.0	1.0	0.0	0.0	58.0	1.3	5	0.0
01/30/2006 04:25	10.0	1.0	15.0	1.4	14.0	1.6	13.0	1.5	8.0	1.1	0.0	0.0	60.0	1.3	5	0.0
01/30/2006 04:30	10.0	1.0	14.0	1.4	13.0	1.5	12.0	1.4	8.0	1.0	0.0	0.0	57.0	1.3	5	0.0
01/30/2006 04:35	10.0	1.0	15.0	1.6	13.0	1.7	12.0	1.6	8.0	1.2	0.0	0.0	58.0	1.4	5	0.0
01/30/2006 04:40	10.0	1.0	16.0	1.5	14.0	1.7	13.0	1.6	8.0	1.1	0.0	0.0	61.0	1.4	5	0.0
01/30/2006 04:45	10.0	1.0	17.0	1.5	15.0	1.6	14.0	1.6	9.0	1.1	0.0	0.0	65.0	1.4	5	0.0
01/30/2006 04:50	10.0	1.0	18.0	1.6	16.0	1.8	14.0	1.7	9.0	1.2	0.0	0.0	67.0	1.5	5	0.0
01/30/2006 04:55	10.0	1.0	18.0	1.6	16.0	1.8	15.0	1.7	9.0	1.2	0.0	0.0	68.0	1.5	5	0.0
01/30/2006 05:00	10.0	1.0	19.0	1.8	16.0	2.0	15.0	1.9	10.0	1.3	0.0	0.0	70.0	1.6	5	0.0
01/30/2006 05:05	10.0	1.0	18.0	1.7	16.0	1.8	15.0	1.7	9.0	1.2	0.0	0.0	68.0	1.5	5	0.0
01/30/2006 05:10	10.0	1.0	20.0	1.9	18.0	2.1	17.0	2.0	11.0	1.4	0.0	0.0	76.0	1.7	5	0.0
01/30/2006 05:15	10.0	1.0	23.0	2.0	20.0	2.2	19.0	2.1	12.0	1.5	0.0	0.0	84.0	1.8	5	0.0
01/30/2006 05:20	10.0	1.0	22.0	1.9	20.0	2.1	18.0	2.0	12.0	1.4	0.0	0.0	82.0	1.7	5	0.0
01/30/2006 05:25	10.0	1.0	26.0	2.1	23.0	2.3	21.0	2.2	14.0	1.6	0.0	0.0	94.0	1.9	5	0.0
01/30/2006 05:30	10.0	1.0	28.0	2.6	24.0	2.9	23.0	2.7	15.0	2.0	0.0	0.0	100.0	2.2	5	0.0
01/30/2006 05:35	10.0	1.0	30.0	2.5	26.0	2.7	24.0	2.6	16.0	1.9	0.0	0.0	106.0	2.1	5	0.0
01/30/2006 05:40	10.0	1.0	35.0	3.1	31.0	3.4	29.0	3.2	19.0	2.3	0.0	0.0	124.0	2.6	5	0.0
01/30/2006 05:45	10.0	1.0	38.0	3.1	33.0	3.4	31.0	3.2	20.0	2.3	0.0	0.0	132.0	2.6	5	0.0
01/30/2006 05:50	10.0	1.0	37.0	3.0	32.0	3.3	30.0	3.1	19.0	2.2	0.0	0.0	128.0	2.5	5	0.0
01/30/2006 05:55	10.0	1.0	37.0	3.1	32.0	3.4	30.0	3.2	19.0	2.3	0.0	0.0	128.0	2.6	5	0.0
01/30/2006 06:00	10.0	1.0	34.0	2.9	30.0	3.2	28.0	3.0	18.0	2.2	0.0	0.0	120.0	2.4	5	0.0
01/30/2006 06:05	10.0	1.0	35.0	3.0	31.0	3.2	29.0	3.1	19.0	2.2	0.0	0.0	124.0	2.5	5	0.0
01/30/2006 06:10	10.0	1.0	41.0	3.2	36.0	3.5	33.0	3.3	21.0	2.4	0.0	0.0	141.0	2.7	5	0.0
01/30/2006 06:15	10.0	1.0	43.0	3.6	38.0	3.9	35.0	3.7	22.0	2.7	0.0	0.0	148.0	3.0	5	0.0
01/30/2006 06:20	10.0	1.0	43.0	3.7	38.0	4.1	35.0	3.9	23.0	2.8	0.0	0.0	149.0	3.1	5	0.0
01/30/2006 06:25	10.0	1.0	46.0	3.8	40.0	4.2	37.0	4.0	24.0	2.9	0.0	0.0	157.0	3.2	5	0.0
01/30/2006 06:30	10.0	1.0	47.0	4.1	42.0	4.5	39.0	4.2	25.0	3.0	0.0	0.0	163.0	3.4	5	0.0
01/30/2006 06:35	10.0	1.0	51.0	4.0	45.0	4.4	41.0	4.2	27.0	3.0	0.0	0.0	174.0	3.3	5	0.0
01/30/2006 06:40	10.0	1.0	56.0	4.9	50.0	5.4	46.0	5.1	30.0	3.7	0.0	0.0	192.0	4.0	5	0.0
01/30/2006 06:45	10.0	1.0	63.0	5.4	56.0	5.8	52.0	5.6	33.0	4.0	0.0	0.0	214.0	4.4	5	0.0
01/30/2006 06:50	10.0	1.0	62.0	5.2	55.0	5.7	51.0	5.4	33.0	3.9	0.0	0.0	211.0	4.2	5	0.0
01/30/2006 06:55	10.0	1.0	58.0	5.0	52.0	5.5	48.0	5.2	31.0	3.7	0.0	0.0	199.0	4.1	5	0.0
